order_id,account_id,bank_to,account_to,amount,k_symbol
30101,467,UV,90201395,3937,MANAGEMENT
30102,467,AB,73301529,2895,
30103,468,AB,87048482,3735,MANAGEMENT
30104,468,YZ,30738526,499,
30105,469,AB,32004195,2672,MANAGEMENT
30106,470,AB,41005563,3568,MANAGEMENT
30107,470,IJ,70524096,630,
30108,470,OP,43083483,1078,INSURANCE
30109,471,ST,26110238,4695,MANAGEMENT
30110,471,CD,97181409,931,
30111,471,CD,33731478,253,INSURANCE
30112,471,KL,45840859,202,
30113,472,UV,6824928,8200,LOAN
30114,473,GH,65049969,4237,MANAGEMENT
30115,473,KL,67095625,2640,
30116,473,QR,76250731,75,INSURANCE
30117,473,YZ,22973603,333,
30118,474,UV,33440119,694,MANAGEMENT
30119,474,OP,79647504,1606,
30120,475,UV,33983725,2760,MANAGEMENT
30121,477,CD,7729125,2660,MANAGEMENT
30122,477,GH,40855217,254,
30123,477,IJ,25759440,463,INSURANCE
30124,478,EF,9013551,8137,MANAGEMENT
30125,479,YZ,117046,2064,MANAGEMENT
30126,480,KL,12772888,4687,MANAGEMENT
30127,480,IJ,72983371,827,RENTAL
30128,481,GH,50636059,64,MANAGEMENT
30129,481,IJ,29175484,1825,MANAGEMENT
30134,483,GH,70076584,1940,MANAGEMENT
30135,484,GH,19220835,1652,MANAGEMENT
30136,484,MN,16825324,1995,
30137,484,GH,17417866,108,INSURANCE
30138,484,IJ,31340134,1412,
30139,485,AB,58655077,2630,RENTAL
30140,485,EF,89687889,7421,MANAGEMENT
30141,485,WX,56978738,1591,
30142,485,AB,20747721,3572,INSURANCE
30143,487,GH,40831804,10684,MANAGEMENT
30144,489,ST,53826928,5608,MANAGEMENT
30145,490,UV,89067864,2042,MANAGEMENT
30146,491,EF,26434993,9090,MANAGEMENT
30147,494,EF,88363974,2630,RENTAL
30148,494,GH,24389368,8728,MANAGEMENT
30149,494,ST,62039023,207,
30153,496,IJ,60471528,3602,MANAGEMENT
30154,497,EF,31873262,3405,MANAGEMENT
30157,500,WX,67136871,2630,RENTAL
30158,500,MN,57751679,3267,MANAGEMENT
30159,500,AB,1471186,539,
30160,501,KL,79491948,4383,LOAN
30161,502,ST,27518320,2498,MANAGEMENT
30162,503,QR,34156501,7175,MANAGEMENT
30163,503,GH,41920358,1746,RENTAL
30164,504,UV,2230048,2308,MANAGEMENT
30165,505,QR,6899768,18,MANAGEMENT
30166,505,OP,5099285,2203,
30167,506,GH,21071094,3011,MANAGEMENT
30168,506,QR,70163124,107,
30169,506,IJ,18590253,278,INSURANCE
30170,506,IJ,82022094,724,
30171,508,YZ,41786360,2480,MANAGEMENT
30172,509,IJ,50397551,6261,LOAN
30173,510,YZ,34629786,2442,MANAGEMENT
30174,510,UV,64973693,1319,
30175,510,GH,56986600,1043,INSURANCE
30176,511,MN,4644132,2630,RENTAL
30177,512,GH,88834064,9449,MANAGEMENT
30178,513,EF,99257760,7908,MANAGEMENT
30179,514,KL,49346691,5760,MANAGEMENT
30180,515,CD,6447190,2750,MANAGEMENT
30181,516,CD,22182691,3736,MANAGEMENT
30182,517,UV,82919829,9255,MANAGEMENT
30183,518,GH,39075994,1338,MANAGEMENT
30184,518,MN,13886338,2015,MANAGEMENT
30185,519,AB,65870404,3245,MANAGEMENT
30186,520,MN,67366206,2332,MANAGEMENT
30187,521,IJ,98804980,4234,MANAGEMENT
30188,522,WX,31764650,77,MANAGEMENT
30189,522,GH,18812161,4930,
30190,524,AB,71994364,5768,MANAGEMENT
30191,525,MN,88872944,4383,LOAN
30192,525,ST,67853247,6454,MANAGEMENT
30193,526,MN,22128474,5074,MANAGEMENT
30195,528,IJ,11964172,2916,MANAGEMENT
30196,529,MN,85919022,3344,MANAGEMENT
30197,531,OP,48101,2144,MANAGEMENT
30198,533,EF,5924845,1319,MANAGEMENT
30199,533,IJ,31916600,3427,
30200,534,KL,26713061,1747,MANAGEMENT
30201,534,KL,88319682,713,
30202,534,OP,71464949,1341,INSURANCE
30203,535,OP,26501775,7021,MANAGEMENT
30204,535,UV,15932035,62,
30205,535,MN,70218544,765,INSURANCE
30206,536,AB,84382724,1742,MANAGEMENT
30207,536,AB,56864386,827,MANAGEMENT
30208,537,ST,79339456,1848,MANAGEMENT
30209,538,OP,5225766,2692,MANAGEMENT
30210,541,IJ,97866481,3030,MANAGEMENT
30211,541,WX,97620743,72,
30212,541,AB,50762343,5626,INSURANCE
30213,542,WX,82309841,2750,MANAGEMENT
30214,543,EF,10095620,647,MANAGEMENT
30215,543,QR,32736635,1086,
30216,543,CD,41006070,655,INSURANCE
30217,544,EF,24082440,3798,LOAN
30218,545,YZ,87724715,3306,MANAGEMENT
30219,546,YZ,87099098,2940,MANAGEMENT
30220,547,EF,48055100,2273,MANAGEMENT
30221,548,EF,87448715,1285,MANAGEMENT
30222,548,AB,56284767,528,MANAGEMENT
30223,549,OP,83005940,1067,MANAGEMENT
30224,549,CD,87506788,3024,
30225,550,GH,71731483,1247,MANAGEMENT
30226,550,WX,49558728,349,MANAGEMENT
30227,552,AB,68878775,2097,MANAGEMENT
30228,555,ST,6209928,7218,MANAGEMENT
30229,555,YZ,19875437,479,
30230,555,WX,3315794,71,INSURANCE
30231,557,MN,88362860,2050,MANAGEMENT
30232,558,CD,60158938,4081,MANAGEMENT
30233,558,WX,11205697,1476,
30234,559,CD,77164244,2175,MANAGEMENT
30235,560,QR,17489135,5683,MANAGEMENT
30236,561,QR,37346130,343,MANAGEMENT
30237,561,WX,77749645,1308,MANAGEMENT
30238,563,QR,96173613,6245,MANAGEMENT
30239,564,YZ,8056086,295,MANAGEMENT
30240,564,IJ,56459259,8713,
30241,565,KL,67758250,3509,MANAGEMENT
30242,568,CD,60686451,1408,RENTAL
30243,569,YZ,87054288,2074,MANAGEMENT
30244,570,YZ,48868894,6273,MANAGEMENT
30245,571,EF,93711280,3255,MANAGEMENT
30246,572,WX,64459979,5372,MANAGEMENT
30247,572,EF,76923572,960,
30248,572,QR,5563730,349,INSURANCE
30249,572,WX,71732580,1413,RENTAL
30250,573,CD,80680703,2249,RENTAL
30251,575,KL,32180041,756,MANAGEMENT
30252,575,GH,62339043,5329,
30253,576,OP,71033382,3662,MANAGEMENT
30254,577,QR,92529356,5120,MANAGEMENT
30255,578,ST,9104431,5484,MANAGEMENT
30256,578,KL,6721955,601,
30257,578,KL,88757896,17,INSURANCE
30258,578,CD,84361481,57,
30259,579,OP,19994384,2771,MANAGEMENT
30260,579,CD,61798560,1065,
30261,580,KL,18037027,3571,MANAGEMENT
30262,580,AB,27916240,1715,
30263,581,KL,62047934,1502,MANAGEMENT
30264,582,KL,94775294,2812,MANAGEMENT
30266,584,MN,76447403,2302,MANAGEMENT
30267,588,AB,29001635,3141,MANAGEMENT
30268,588,MN,81579917,1437,
30269,588,KL,40627336,511,INSURANCE
30270,589,GH,69257765,5746,MANAGEMENT
30271,591,WX,33145171,2788,MANAGEMENT
30272,592,WX,11703169,1148,MANAGEMENT
30273,592,MN,17637676,460,MANAGEMENT
30274,594,CD,76892024,2054,MANAGEMENT
30275,595,WX,22432470,4702,MANAGEMENT
30276,597,EF,43030637,6135,MANAGEMENT
30277,598,IJ,36825537,7781,MANAGEMENT
30278,599,OP,94891345,3118,MANAGEMENT
30279,599,MN,75048130,967,
30280,600,UV,6513369,5952,MANAGEMENT
30281,601,ST,62110066,2230,MANAGEMENT
30282,602,EF,11328745,3191,MANAGEMENT
30283,603,KL,46360403,4361,MANAGEMENT
30284,605,CD,93390070,6876,MANAGEMENT
30285,606,EF,87049013,7140,MANAGEMENT
30286,606,GH,57793295,1071,
30287,607,KL,5990779,2082,MANAGEMENT
30288,608,AB,57903474,2895,MANAGEMENT
30289,609,IJ,28244787,1171,MANAGEMENT
30290,609,CD,14562350,732,
30291,609,IJ,59537684,67,INSURANCE
30292,611,AB,98749815,2284,MANAGEMENT
30293,612,YZ,28562253,1936,MANAGEMENT
30294,614,YZ,9777558,1664,MANAGEMENT
30295,615,UV,30659657,309,MANAGEMENT
30296,615,OP,63728749,1787,
30297,616,OP,38012558,1869,MANAGEMENT
30298,617,WX,41264140,2607,RENTAL
30299,617,MN,8556467,13080,MANAGEMENT
30300,618,ST,52253526,747,MANAGEMENT
30301,618,WX,93719195,3035,
30302,619,YZ,51829963,1729,MANAGEMENT
30303,619,AB,96250706,6538,
30304,621,GH,21300334,366,MANAGEMENT
30305,621,QR,32067704,3043,
30306,622,MN,57849115,6255,MANAGEMENT
30307,622,MN,53675001,594,
30308,622,QR,46919482,2568,INSURANCE
30309,622,GH,23822355,11,
30310,623,ST,73409360,419,MANAGEMENT
30311,623,IJ,34328079,1653,
30312,625,CD,76538800,2607,RENTAL
30313,625,QR,50207537,11457,MANAGEMENT
30314,626,WX,22472965,3639,MANAGEMENT
30315,627,KL,23483765,8228,MANAGEMENT
30316,627,KL,85517316,554,RENTAL
30317,628,YZ,24106633,3028,MANAGEMENT
30318,629,QR,91464036,1207,MANAGEMENT
30319,629,WX,2222919,1500,MANAGEMENT
30320,630,IJ,662714,2361,MANAGEMENT
30321,631,GH,89184629,2394,MANAGEMENT
30322,632,OP,31188458,842,MANAGEMENT
30323,632,CD,54220384,199,
30324,632,ST,95301532,1092,INSURANCE
30325,633,KL,56019914,3177,MANAGEMENT
30327,635,OP,12794989,1683,MANAGEMENT
30328,635,GH,86240660,2707,
30329,635,KL,117952,2160,INSURANCE
30330,635,UV,56503492,1547,
30331,636,YZ,33446622,3056,MANAGEMENT
30332,637,AB,34624809,1934,MANAGEMENT
30333,638,QR,41244357,2487,MANAGEMENT
30334,638,AB,77634972,4668,
30335,638,GH,45651602,873,INSURANCE
30336,639,ST,77312248,2046,MANAGEMENT
30337,640,MN,49130755,2891,MANAGEMENT
30338,641,WX,41606414,3330,MANAGEMENT
30340,644,YZ,15593272,946,MANAGEMENT
30341,644,YZ,19007480,1026,
30342,645,GH,25328028,13466,MANAGEMENT
30343,646,AB,34125185,4876,MANAGEMENT
30344,647,UV,41266620,6465,MANAGEMENT
30345,648,OP,81294440,9240,MANAGEMENT
30346,649,AB,90564441,3430,RENTAL
30347,650,YZ,70699482,1697,MANAGEMENT
30348,651,QR,14427155,2652,MANAGEMENT
30349,651,CD,54411101,4062,
30350,652,YZ,56959491,7591,MANAGEMENT
30351,653,IJ,52822631,5397,MANAGEMENT
30352,654,AB,49887746,2885,MANAGEMENT
30353,655,CD,91412663,1899,MANAGEMENT
30354,655,WX,48714017,2036,
30355,655,KL,32799506,193,INSURANCE
30356,655,IJ,19362265,341,
30357,656,KL,74315947,5477,MANAGEMENT
30358,657,AB,72237545,1066,MANAGEMENT
30359,657,MN,15075981,1862,
30360,658,ST,92509448,2703,MANAGEMENT
30361,659,EF,43700408,1833,MANAGEMENT
30362,659,CD,72181445,107,
30363,660,EF,56245785,1234,MANAGEMENT
30364,660,WX,50051724,5338,
30367,662,UV,32952279,3330,MANAGEMENT
30370,664,OP,7335311,2997,MANAGEMENT
30371,665,ST,69178992,4149,MANAGEMENT
30372,666,AB,85506128,3936,MANAGEMENT
30373,666,ST,70089435,2282,
30374,666,GH,93173819,955,INSURANCE
30375,666,UV,65873688,1045,LOAN
30386,669,WX,12925506,1947,MANAGEMENT
30390,673,KL,71669763,4586,MANAGEMENT
30391,674,EF,63081496,2058,MANAGEMENT
30392,675,MN,74623369,6358,MANAGEMENT
30393,675,MN,56463271,1704,LOAN
30394,676,GH,72221982,3017,MANAGEMENT
30395,678,YZ,20567107,1192,MANAGEMENT
30396,678,WX,52606773,1929,
30397,678,CD,77998667,1967,INSURANCE
30398,679,OP,91457056,4049,MANAGEMENT
30399,679,KL,27114582,450,
30400,679,UV,84744864,281,INSURANCE
30401,680,UV,98674255,4853,MANAGEMENT
30404,682,QR,39035719,1477,MANAGEMENT
30405,682,CD,62099003,537,
30406,683,QR,19231844,8578,MANAGEMENT
30407,684,QR,66230869,1936,MANAGEMENT
30408,685,AB,46590065,3847,RENTAL
30409,686,ST,30570674,2212,MANAGEMENT
30410,686,OP,92192554,2875,
30411,686,AB,65920859,983,INSURANCE
30412,687,UV,3712326,1444,MANAGEMENT
30413,687,EF,84690487,3998,
30414,688,GH,38275259,2509,MANAGEMENT
30415,689,IJ,27240383,3847,RENTAL
30416,689,MN,58262753,4989,MANAGEMENT
30417,689,QR,99909179,1388,
30418,689,WX,87462937,17,INSURANCE
30419,689,IJ,93874132,16,
30420,690,ST,19503748,7152,MANAGEMENT
30421,690,ST,45288330,1749,RENTAL
30422,691,YZ,42897981,3342,MANAGEMENT
30423,692,QR,82628667,4366,MANAGEMENT
30424,692,OP,98083799,137,
30425,693,IJ,37686020,6329,MANAGEMENT
30426,694,QR,91037123,3096,MANAGEMENT
30427,695,CD,38325697,9516,MANAGEMENT
30428,696,IJ,2534234,1299,MANAGEMENT
30429,696,AB,64442080,280,MANAGEMENT
30430,697,ST,77658992,6372,MANAGEMENT
30431,698,EF,98754322,6177,MANAGEMENT
30432,700,WX,21956253,1116,MANAGEMENT
30433,700,YZ,83101778,1646,
30434,702,EF,53787499,2813,MANAGEMENT
30435,703,QR,41043675,2306,MANAGEMENT
30436,704,IJ,15132719,2141,MANAGEMENT
30437,704,UV,96896516,1197,
30438,705,KL,67101108,4161,MANAGEMENT
30441,710,KL,95556771,3200,MANAGEMENT
30442,711,AB,97111349,3243,MANAGEMENT
30443,712,UV,19930512,3847,RENTAL
30444,713,QR,13186729,3581,MANAGEMENT
30445,714,UV,88810574,3782,MANAGEMENT
30446,715,CD,61029869,2877,MANAGEMENT
30447,715,IJ,30505544,1808,
30448,715,MN,31952321,1378,INSURANCE
30449,717,KL,48199552,6561,MANAGEMENT
30450,718,KL,3925556,6412,LOAN
30451,718,KL,22049463,726,MANAGEMENT
30452,718,QR,9956103,7122,
30453,718,MN,10620361,6041,INSURANCE
30454,719,UV,95629697,1991,MANAGEMENT
30455,720,GH,57822185,3916,MANAGEMENT
30456,721,UV,92811554,2194,MANAGEMENT
30466,725,OP,86504637,2612,MANAGEMENT
30467,726,YZ,22188473,3198,MANAGEMENT
30468,728,YZ,24685102,1143,MANAGEMENT
30469,728,WX,87029039,4119,
30470,728,EF,84884696,1863,RENTAL
30471,729,AB,49945181,1872,MANAGEMENT
30472,729,GH,95585292,114,
30473,729,MN,56525182,67,INSURANCE
30474,731,UV,24144953,2706,MANAGEMENT
30475,732,GH,38898217,5129,MANAGEMENT
30476,734,YZ,88755988,2228,MANAGEMENT
30477,735,EF,74098461,1389,MANAGEMENT
30478,735,IJ,93383478,2187,MANAGEMENT
30479,736,GH,78246849,2119,MANAGEMENT
30480,737,WX,70212787,2817,MANAGEMENT
30481,738,EF,52158653,970,MANAGEMENT
30482,738,OP,91551339,82,
30483,738,YZ,99652116,3671,INSURANCE
30484,739,CD,15982044,5504,MANAGEMENT
30485,742,CD,99545573,2048,MANAGEMENT
30486,743,EF,82371133,2691,MANAGEMENT
30487,744,CD,51830822,2165,MANAGEMENT
30488,745,IJ,29839259,1965,MANAGEMENT
30489,746,YZ,78167122,3452,MANAGEMENT
30490,747,YZ,4759234,2672,MANAGEMENT
30491,748,OP,75135111,6492,MANAGEMENT
30492,749,WX,49041187,4965,MANAGEMENT
30493,749,WX,49583470,226,
30494,749,QR,72902929,51,INSURANCE
30495,749,UV,44345706,26,
30496,750,YZ,4588097,6615,MANAGEMENT
30497,751,GH,74106764,2363,MANAGEMENT
30498,752,ST,12794679,139,MANAGEMENT
30499,752,UV,44654941,5568,
30500,753,AB,81654536,1602,MANAGEMENT
30501,754,GH,22047943,1454,MANAGEMENT
30502,754,GH,54826593,1629,MANAGEMENT
30503,755,CD,65842372,3889,MANAGEMENT
30504,755,UV,18141162,1443,
30505,757,CD,82420587,810,MANAGEMENT
30506,757,KL,64578419,2289,
30507,759,UV,40699601,1952,MANAGEMENT
30508,760,OP,1005852,3403,MANAGEMENT
30509,760,OP,88799416,894,
30510,760,AB,76297777,909,INSURANCE
30511,762,GH,26588875,3895,MANAGEMENT
30512,763,CD,9127396,7417,MANAGEMENT
30513,764,EF,41232329,2360,MANAGEMENT
30514,766,YZ,65254580,7032,MANAGEMENT
30515,767,KL,91866522,3564,MANAGEMENT
30516,767,QR,39504963,504,
30517,767,GH,63160019,109,INSURANCE
30518,767,KL,32800996,22,
30519,768,KL,50946819,2814,MANAGEMENT
30523,771,IJ,54412794,214,MANAGEMENT
30524,771,CD,28503686,4816,
30525,772,IJ,69179099,4225,MANAGEMENT
30526,772,YZ,62614697,660,
30527,772,WX,50320124,280,INSURANCE
30530,775,EF,6431270,1168,MANAGEMENT
30531,775,ST,6988245,2439,
30532,776,YZ,44794058,2277,MANAGEMENT
30533,776,MN,45458602,1036,
30534,776,IJ,79007082,170,INSURANCE
30535,777,GH,7662755,6412,LOAN
30536,780,UV,72554701,6220,MANAGEMENT
30537,781,UV,94061445,2054,MANAGEMENT
30538,782,IJ,82476073,3094,MANAGEMENT
30539,782,UV,68542945,2472,
30540,783,MN,85706555,3242,MANAGEMENT
30541,784,IJ,47865402,1485,MANAGEMENT
30542,784,KL,80516755,1215,
30543,784,GH,98420869,109,INSURANCE
30544,784,AB,51943343,701,
30545,785,MN,34928149,4336,LOAN
30546,785,CD,69687145,7395,MANAGEMENT
30547,786,MN,96078651,4953,MANAGEMENT
30548,786,IJ,47281622,365,
30549,787,GH,43629378,4395,MANAGEMENT
30550,787,OP,81038975,122,
30551,788,OP,80561762,3096,MANAGEMENT
30552,789,OP,64140730,2153,MANAGEMENT
30553,789,OP,84300315,1641,
30554,789,AB,13870329,1522,LOAN
30555,790,MN,86892044,4336,LOAN
30556,791,CD,11072284,3054,MANAGEMENT
30557,792,AB,75295537,485,MANAGEMENT
30558,792,AB,50819605,1326,
30559,792,MN,90125488,588,INSURANCE
30560,793,CD,41663390,1212,MANAGEMENT
30561,793,OP,25394970,204,
30562,793,YZ,95059883,851,INSURANCE
30563,794,EF,49722951,1107,MANAGEMENT
30564,794,YZ,95150184,907,
30565,795,CD,39119124,2976,MANAGEMENT
30566,798,CD,6413495,2182,MANAGEMENT
30567,800,ST,70286303,2203,MANAGEMENT
30568,800,IJ,79600321,299,
30569,801,ST,28209829,2565,MANAGEMENT
30570,801,MN,60788422,767,
30571,802,UV,13280040,1876,MANAGEMENT
30572,804,KL,68166583,2342,MANAGEMENT
30573,804,AB,77494382,682,
30574,805,EF,11602461,1424,RENTAL
30575,806,QR,33725094,2298,MANAGEMENT
30576,807,IJ,21882123,12579,MANAGEMENT
30578,808,QR,95864551,4492,LOAN
30579,809,GH,26098048,8298,MANAGEMENT
30580,810,UV,99310320,2076,MANAGEMENT
30581,811,WX,22673315,5172,LOAN
30582,812,ST,41519075,9128,MANAGEMENT
30583,813,IJ,39089608,2026,LOAN
30584,814,GH,1200831,1598,MANAGEMENT
30585,814,KL,15360969,632,MANAGEMENT
30586,815,MN,93358599,1949,MANAGEMENT
30587,816,OP,35554933,2026,LOAN
30588,816,QR,67616367,4514,MANAGEMENT
30589,817,GH,53805935,4605,MANAGEMENT
30590,817,AB,75855749,8975,LOAN
30594,820,QR,12900066,210,MANAGEMENT
30595,820,AB,81232100,5367,
30596,821,QR,37818032,1436,MANAGEMENT
30597,821,AB,89886223,651,
30598,822,MN,92287319,1784,MANAGEMENT
30599,823,CD,43020331,62,MANAGEMENT
30600,823,WX,75077736,1515,
30601,823,AB,51397413,612,INSURANCE
30602,824,CD,30595302,5406,MANAGEMENT
30603,825,YZ,35577237,9235,MANAGEMENT
30604,825,YZ,87110560,4423,LOAN
30605,826,KL,33696842,4550,MANAGEMENT
30606,826,YZ,5275464,866,
30607,826,WX,37950855,169,INSURANCE
30608,827,QR,21975636,2260,MANAGEMENT
30609,828,KL,18580800,8852,MANAGEMENT
30610,829,UV,85781967,2120,MANAGEMENT
30611,831,QR,94460784,2291,MANAGEMENT
30612,832,GH,30598807,2135,MANAGEMENT
30613,833,GH,3151357,3462,MANAGEMENT
30614,834,CD,48387557,2473,MANAGEMENT
30617,836,AB,7416719,125,MANAGEMENT
30618,836,MN,12516117,2934,
30619,837,AB,57949954,9250,MANAGEMENT
30620,839,GH,73115485,4254,MANAGEMENT
30621,840,MN,8011526,4606,MANAGEMENT
30622,841,IJ,1747614,2109,MANAGEMENT
30623,842,IJ,84613001,3278,MANAGEMENT
30624,843,EF,10746133,955,MANAGEMENT
30625,843,WX,32156717,128,
30626,843,WX,16661399,897,INSURANCE
30627,844,ST,37441408,1640,MANAGEMENT
30628,844,GH,24649799,12531,
30629,845,IJ,33191889,9651,MANAGEMENT
30630,846,WX,61563986,7796,LOAN
30631,848,OP,79923873,3400,MANAGEMENT
30632,848,ST,72638684,1590,
30633,848,UV,7052839,1025,INSURANCE
30634,850,EF,23098129,14811,MANAGEMENT
30635,851,KL,59494537,2090,RENTAL
30636,851,GH,75825410,3254,MANAGEMENT
30637,851,IJ,26014739,881,
30638,852,GH,3289789,69,MANAGEMENT
30639,852,KL,63201045,2013,
30640,853,AB,85631608,4673,MANAGEMENT
30641,853,QR,71826153,1378,
30642,854,AB,21777671,382,MANAGEMENT
30643,854,KL,41849011,1105,
30644,854,IJ,6306148,2843,INSURANCE
30645,854,OP,54977858,1817,LOAN
30646,855,KL,31062770,6608,MANAGEMENT
30647,856,UV,71847098,3625,MANAGEMENT
30648,856,ST,69347637,571,
30649,856,CD,45113939,137,INSURANCE
30650,856,KL,66175556,1404,
30651,857,AB,51452183,3019,MANAGEMENT
30652,858,ST,28566694,5456,MANAGEMENT
30653,859,ST,87632876,463,MANAGEMENT
30654,859,MN,97751479,855,
30655,859,AB,76049786,1657,INSURANCE
30656,859,IJ,37609326,955,
30657,860,AB,19660163,8071,MANAGEMENT
30658,861,ST,19577122,9105,MANAGEMENT
30659,861,IJ,36303168,478,
30660,862,AB,95404332,3122,MANAGEMENT
30661,863,UV,57466894,4433,RENTAL
30662,863,CD,35133409,6087,MANAGEMENT
30663,864,MN,78955989,3699,MANAGEMENT
30664,865,QR,38805490,409,MANAGEMENT
30665,865,OP,20329344,1885,
30666,866,YZ,81990486,465,MANAGEMENT
30667,866,EF,26753026,38,
30668,866,CD,94022661,504,INSURANCE
30669,866,MN,70676672,3844,
30670,867,EF,96948867,9718,MANAGEMENT
30671,867,ST,12128901,2820,
30672,867,IJ,10908985,405,INSURANCE
30673,868,ST,6806827,3239,MANAGEMENT
30674,868,ST,2121645,3119,
30675,870,EF,43178206,4562,MANAGEMENT
30676,871,OP,96428060,5168,MANAGEMENT
30677,872,QR,4002279,2762,MANAGEMENT
30678,873,CD,22322130,878,MANAGEMENT
30679,873,QR,57947230,1540,
30680,873,YZ,91838556,2211,INSURANCE
30681,873,UV,38070190,2975,LOAN
30682,874,YZ,10270870,1642,RENTAL
30683,874,OP,10934925,1053,MANAGEMENT
30684,874,ST,22497678,7025,
30685,875,OP,9408325,3837,MANAGEMENT
30686,876,OP,8003074,3796,MANAGEMENT
30687,877,UV,40519672,2115,MANAGEMENT
30688,877,CD,26341355,1513,
30689,878,UV,24647236,3943,MANAGEMENT
30690,879,MN,22161680,2094,MANAGEMENT
30691,880,WX,69104659,1690,RENTAL
30692,880,OP,25282103,4840,MANAGEMENT
30698,882,CD,5837190,3306,MANAGEMENT
30699,883,GH,72100633,6195,MANAGEMENT
30700,883,EF,91641729,1756,
30701,883,QR,20838284,455,INSURANCE
30702,884,AB,15814888,2259,MANAGEMENT
30703,885,GH,90082960,872,MANAGEMENT
30704,885,UV,97141348,2420,
30705,886,AB,44119823,9034,MANAGEMENT
30706,887,EF,94832020,3009,MANAGEMENT
30707,888,AB,42709922,1592,MANAGEMENT
30708,889,YZ,22207898,1292,MANAGEMENT
30709,889,IJ,99116205,1965,MANAGEMENT
30710,890,EF,66783034,3136,MANAGEMENT
30711,891,MN,68707388,1784,MANAGEMENT
30712,892,CD,66285890,406,MANAGEMENT
30713,892,CD,25392246,2509,MANAGEMENT
30714,894,QR,4965514,2914,MANAGEMENT
30715,895,CD,87954961,523,MANAGEMENT
30716,895,QR,84034579,1454,
30717,896,QR,9933358,3220,MANAGEMENT
30718,897,GH,76899188,2910,MANAGEMENT
30719,897,AB,1613778,6676,
30720,898,EF,70056313,2882,MANAGEMENT
30721,898,UV,34259772,1582,
30722,899,YZ,59026044,1627,RENTAL
30723,900,ST,51806682,5950,MANAGEMENT
30724,901,UV,93629043,1910,MANAGEMENT
30725,902,EF,83133846,260,MANAGEMENT
30726,902,OP,54130822,1869,
30727,902,QR,46706521,1726,INSURANCE
30728,903,GH,40163380,2580,MANAGEMENT
30729,905,EF,79027634,6086,MANAGEMENT
30730,905,IJ,93500333,37,
30731,905,KL,13783419,53,INSURANCE
30732,906,AB,85822999,2240,MANAGEMENT
30733,907,UV,56898051,2118,MANAGEMENT
30734,909,ST,43062096,1950,MANAGEMENT
30735,910,YZ,11557114,1937,MANAGEMENT
30736,911,GH,17067635,9600,MANAGEMENT
30737,911,WX,10116327,968,
30738,912,WX,13603061,2332,MANAGEMENT
30739,913,EF,87569880,2128,MANAGEMENT
30740,913,QR,52878284,2357,
30741,913,KL,91468649,4499,INSURANCE
30742,914,UV,90846919,2298,MANAGEMENT
30743,915,MN,88686042,6449,LOAN
30744,915,EF,73569780,14291,MANAGEMENT
30745,916,MN,8061987,5299,MANAGEMENT
30746,917,YZ,8629411,4669,MANAGEMENT
30747,918,ST,81464928,10076,MANAGEMENT
30748,918,UV,19973844,2039,
30749,919,KL,87937092,4850,MANAGEMENT
30750,920,MN,34669208,2437,MANAGEMENT
30751,921,QR,13826614,1240,MANAGEMENT
30752,921,YZ,38948452,536,MANAGEMENT
30753,922,AB,51777029,898,MANAGEMENT
30754,922,WX,73872160,255,
30755,922,EF,77783399,1652,INSURANCE
30756,923,YZ,9631318,2087,MANAGEMENT
30757,924,MN,21176868,308,MANAGEMENT
30758,924,MN,71253311,1904,
30759,925,AB,8015108,5395,MANAGEMENT
30760,925,EF,71048921,1068,RENTAL
30761,926,UV,50076764,1748,MANAGEMENT
30762,927,AB,99075811,1623,MANAGEMENT
30763,927,OP,57618069,5782,
30764,928,EF,72199558,4561,MANAGEMENT
30765,929,ST,61865889,5884,MANAGEMENT
30766,930,IJ,14144766,9356,MANAGEMENT
30767,931,QR,69328868,998,MANAGEMENT
30768,931,OP,98647319,1151,
30769,931,KL,13773954,461,INSURANCE
30770,931,MN,2668875,864,
30771,932,IJ,95952808,2793,MANAGEMENT
30772,933,GH,91725241,2584,MANAGEMENT
30773,934,MN,80159562,3236,MANAGEMENT
30774,935,OP,14574545,2118,MANAGEMENT
30775,936,ST,95479797,2780,MANAGEMENT
30776,936,YZ,51554924,224,MANAGEMENT
30777,937,IJ,99500470,1751,MANAGEMENT
30778,938,AB,33329439,3282,MANAGEMENT
30779,938,GH,56959378,371,LOAN
30780,939,QR,68136739,2108,MANAGEMENT
30781,940,OP,99014985,4738,LOAN
30782,941,GH,16961235,3871,MANAGEMENT
30783,943,AB,8294791,2144,MANAGEMENT
30784,944,IJ,46210002,5361,MANAGEMENT
30785,945,YZ,63545399,8215,MANAGEMENT
30786,947,GH,67947453,1546,MANAGEMENT
30787,947,EF,99499773,1143,
30791,950,CD,13765102,8910,MANAGEMENT
30792,951,KL,47982436,2371,MANAGEMENT
30793,952,OP,26491993,4946,MANAGEMENT
30794,953,OP,93842464,1768,MANAGEMENT
30795,953,OP,89555656,185,
30796,954,WX,698990,357,MANAGEMENT
30797,954,AB,55569523,1242,
30798,954,OP,8703875,1906,INSURANCE
30799,955,MN,52028411,7411,MANAGEMENT
30800,957,CD,90061181,2126,MANAGEMENT
30801,958,OP,78640448,3990,MANAGEMENT
30802,959,OP,48082047,579,MANAGEMENT
30803,959,QR,1625001,2180,MANAGEMENT
30804,960,YZ,8817315,3151,LOAN
